Количество	Имя	Положение X	Положение Y	Положение Z
1	Точка	555986.000	5031357.000	7.100
1	Точка	555884.000	5031429.000	7.100
1	Точка	555952.000	5031375.000	7.200
1	Точка	555896.000	5031414.000	7.300
1	Точка	555940.000	5031380.000	7.300
1	Точка	555948.000	5031376.000	7.300
1	Точка	555883.000	5031419.000	7.300
1	Точка	555868.000	5031423.000	7.300
1	Точка	555889.000	5031432.000	7.300
1	Точка	555817.000	5031423.000	7.300
1	Точка	555864.000	5031422.000	7.400
1	Точка	555999.000	5031353.000	7.400
1	Точка	555835.000	5031425.000	7.400
1	Точка	555900.000	5031411.000	7.400
1	Точка	555891.000	5031417.000	7.300
1	Точка	555868.000	5031429.000	7.300
1	Точка	555863.000	5031433.000	7.400
1	Точка	555880.000	5031431.000	7.200
1	Точка	555893.000	5031433.000	7.200
1	Точка	555863.000	5031439.000	7.200
1	Точка	555934.000	5031383.000	7.200
1	Точка	555867.000	5031436.000	7.200
1	Точка	555981.000	5031360.000	7.200
1	Точка	555887.000	5031420.000	7.200
1	Точка	555915.000	5031399.000	7.300
1	Точка	555872.000	5031430.000	7.300
1	Точка	555876.000	5031433.000	7.300
1	Точка	555875.000	5031421.000	7.300
1	Точка	555924.000	5031388.000	7.200
1	Точка	555872.000	5031424.000	7.200
1	Точка	555908.000	5031405.000	7.300
1	Точка	555998.000	5031357.000	7.000
1	Точка	555931.000	5031391.000	6.700
1	Точка	555993.000	5031362.000	6.700
1	Точка	555989.000	5031362.000	6.700
1	Точка	555982.000	5031364.000	6.700
1	Точка	555904.000	5031428.000	6.700
1	Точка	555867.000	5031440.000	6.700
1	Точка	555899.000	5031423.000	6.700
1	Точка	555936.000	5031388.000	6.800
1	Точка	555908.000	5031413.000	6.800
1	Точка	555951.000	5031383.000	6.800
1	Точка	555923.000	5031396.000	6.800
1	Точка	555903.000	5031419.000	6.800
1	Точка	555919.000	5031400.000	6.800
1	Точка	555997.000	5031361.000	6.800
1	Точка	555907.000	5031421.000	6.600
1	Точка	555908.000	5031417.000	6.600
1	Точка	555981.000	5031368.000	6.600
1	Точка	555912.000	5031429.000	6.600
1	Точка	555923.000	5031400.000	6.600
1	Точка	555986.000	5031365.000	6.600
1	Точка	555921.000	5031404.000	6.600
1	Точка	555908.000	5031429.000	6.700
1	Точка	555959.000	5031380.000	6.700
1	Точка	555966.000	5031376.000	6.700
1	Точка	555927.000	5031395.000	6.700
1	Точка	555955.000	5031383.000	6.600
1	Точка	555998.000	5031365.000	6.600
1	Точка	555940.000	5031388.000	6.700
1	Точка	555900.000	5031427.000	6.800
1	Точка	555938.000	5031384.000	7.000
1	Точка	555932.000	5031387.000	7.000
1	Точка	555919.000	5031396.000	7.000
1	Точка	555977.000	5031367.000	6.900
1	Точка	555916.000	5031403.000	6.900
1	Точка	555960.000	5031376.000	6.900
1	Точка	555990.000	5031358.000	6.900
1	Точка	555891.000	5031421.000	7.000
1	Точка	555877.000	5031438.000	7.000
1	Точка	555907.000	5031433.000	7.000
1	Точка	555871.000	5031437.000	7.000
1	Точка	555892.000	5031425.000	7.000
1	Точка	555967.000	5031371.000	7.000
1	Точка	555912.000	5031405.000	7.000
1	Точка	555985.000	5031361.000	6.900
1	Точка	555895.000	5031422.000	6.900
1	Точка	555904.000	5031415.000	6.900
1	Точка	555947.000	5031383.000	6.800
1	Точка	555912.000	5031409.000	6.800
1	Точка	555971.000	5031370.000	6.800
1	Точка	555911.000	5031433.000	6.800
1	Точка	555896.000	5031426.000	6.900
1	Точка	555899.000	5031419.000	6.900
1	Точка	555899.000	5031434.000	6.900
1	Точка	555942.000	5031384.000	6.900
1	Точка	555955.000	5031379.000	6.900
1	Точка	555994.000	5031358.000	6.900
1	Точка	555927.000	5031391.000	6.900
1	Точка	555955.000	5031446.000	4.100
1	Точка	555967.000	5031447.000	4.300
1	Точка	555959.000	5031447.000	4.300
1	Точка	555920.000	5031443.000	3.700
1	Точка	555886.000	5031446.000	3.500
1	Точка	555899.000	5031445.000	3.500
1	Точка	555965.000	5031451.000	3.600
1	Точка	555958.000	5031443.000	4.400
1	Точка	555967.000	5031443.000	4.400
1	Точка	555974.000	5031440.000	4.400
1	Точка	555946.000	5031445.000	4.400
1	Точка	555963.000	5031446.000	4.300
1	Точка	555963.000	5031441.000	4.300
1	Точка	555971.000	5031447.000	4.300
1	Точка	555941.000	5031448.000	2.400
1	Точка	555951.000	5031449.000	2.800
1	Точка	555959.000	5031451.000	2.900
1	Точка	555911.000	5031442.000	2.400
1	Точка	555482.000	5031217.000	17.100
1	Точка	555435.000	5031200.000	17.200
1	Точка	555890.000	5031446.000	2.100
1	Точка	555926.000	5031445.000	3.400
1	Точка	555937.000	5031447.000	3.400
1	Точка	555905.000	5031444.000	3.400
1	Точка	555955.000	5031450.000	3.300
1	Точка	555896.000	5031441.000	3.100
1	Точка	555945.000	5031449.000	3.200
1	Точка	555931.000	5031446.000	3.300
1	Точка	555967.000	5031439.000	4.400
1	Точка	555886.000	5031439.000	4.700
1	Точка	555979.000	5031426.000	4.700
1	Точка	555964.000	5031432.000	4.700
1	Точка	555975.000	5031428.000	4.700
1	Точка	555960.000	5031434.000	4.600
1	Точка	555941.000	5031443.000	4.600
1	Точка	555977.000	5031432.000	4.600
1	Точка	555934.000	5031443.000	4.700
1	Точка	555968.000	5031430.000	4.700
1	Точка	555970.000	5031426.000	4.800
1	Точка	555980.000	5031422.000	4.700
1	Точка	555975.000	5031424.000	4.700
1	Точка	555948.000	5031441.000	4.700
1	Точка	555956.000	5031432.000	4.700
1	Точка	555950.000	5031445.000	4.500
1	Точка	555963.000	5031437.000	4.500
1	Точка	555971.000	5031437.000	4.500
1	Точка	555955.000	5031440.000	4.500
1	Точка	555971.000	5031443.000	4.400
1	Точка	555959.000	5031439.000	4.400
1	Точка	555902.000	5031441.000	4.500
1	Точка	555971.000	5031433.000	4.600
1	Точка	555967.000	5031435.000	4.600
1	Точка	555919.000	5031438.000	4.600
1	Точка	555951.000	5031438.000	4.600
1	Точка	555907.000	5031440.000	4.500
1	Точка	555976.000	5031436.000	4.500
1	Точка	555956.000	5031436.000	4.600
1	Точка	555452.000	5031208.000	17.100
1	Точка	555460.000	5031206.000	17.100
1	Точка	555531.000	5031224.000	17.100
1	Точка	555491.000	5031222.000	17.100
1	Точка	555428.000	5031204.000	17.100
1	Точка	555515.000	5031233.000	17.000
1	Точка	555515.000	5031237.000	17.100
1	Точка	555459.000	5031210.000	17.100
1	Точка	555504.000	5031218.000	17.100
1	Точка	555543.000	5031227.000	17.100
1	Точка	555468.000	5031213.000	17.100
1	Точка	555470.000	5031209.000	17.100
1	Точка	555514.000	5031220.000	17.100
1	Точка	555442.000	5031208.000	17.100
1	Точка	555420.000	5031204.000	17.100
1	Точка	555506.000	5031227.000	17.000
1	Точка	555535.000	5031228.000	17.000
1	Точка	555498.000	5031228.000	17.000
1	Точка	555519.000	5031234.000	17.000
1	Точка	555482.000	5031244.000	17.000
1	Точка	555415.000	5031205.000	17.000
1	Точка	555553.000	5031238.000	17.000
1	Точка	555440.000	5031213.000	17.000
1	Точка	555503.000	5031244.000	17.000
1	Точка	555536.000	5031234.000	17.000
1	Точка	555510.000	5031227.000	17.000
1	Точка	555453.000	5031220.000	17.000
1	Точка	555459.000	5031221.000	17.000
1	Точка	555550.000	5031232.000	17.000
1	Точка	555497.000	5031222.000	17.100
1	Точка	555451.000	5031204.000	17.100
1	Точка	555482.000	5031212.000	17.100
1	Точка	555494.000	5031216.000	17.100
1	Точка	555456.000	5031205.000	17.100
1	Точка	555490.000	5031218.000	17.100
1	Точка	555447.000	5031203.000	17.100
1	Точка	555423.000	5031197.000	17.100
1	Точка	555425.000	5031201.000	17.100
1	Точка	555432.000	5031203.000	17.100
1	Точка	555419.000	5031197.000	17.100
1	Точка	555453.000	5031214.000	17.100
1	Точка	555437.000	5031208.000	17.100
1	Точка	555472.000	5031213.000	17.100
1	Точка	555475.000	5031210.000	17.100
1	Точка	555460.000	5031217.000	17.100
1	Точка	555430.000	5031199.000	17.100
1	Точка	555464.000	5031208.000	17.100
1	Точка	555499.000	5031216.000	17.100
1	Точка	555537.000	5031239.000	17.100
1	Точка	555511.000	5031241.000	17.100
1	Точка	555510.000	5031219.000	17.100
1	Точка	555438.000	5031203.000	17.100
1	Точка	555501.000	5031221.000	17.100
1	Точка	555511.000	5031223.000	17.100
1	Точка	555447.000	5031207.000	17.100
1	Точка	555522.000	5031222.000	17.100
1	Точка	555527.000	5031223.000	17.100
1	Точка	555442.000	5031202.000	17.100
1	Точка	555947.000	5031436.000	4.800
1	Точка	555972.000	5031397.000	5.400
1	Точка	555953.000	5031408.000	5.400
1	Точка	555976.000	5031396.000	5.400
1	Точка	555930.000	5031441.000	5.400
1	Точка	555948.000	5031419.000	5.400
1	Точка	555956.000	5031411.000	5.400
1	Точка	555939.000	5031427.000	5.400
1	Точка	555939.000	5031423.000	5.500
1	Точка	555948.000	5031411.000	5.500
1	Точка	555944.000	5031415.000	5.500
1	Точка	555963.000	5031400.000	5.500
1	Точка	555952.000	5031413.000	5.400
1	Точка	555957.000	5031407.000	5.400
1	Точка	555936.000	5031439.000	5.400
1	Точка	555939.000	5031431.000	5.300
1	Точка	555981.000	5031395.000	5.300
1	Точка	555989.000	5031394.000	5.300
1	Точка	555952.000	5031417.000	5.300
1	Точка	555975.000	5031400.000	5.300
1	Точка	555965.000	5031407.000	5.300
1	Точка	555943.000	5031427.000	5.300
1	Точка	555985.000	5031394.000	5.400
1	Точка	555962.000	5031404.000	5.400
1	Точка	555948.000	5031415.000	5.400
1	Точка	555943.000	5031423.000	5.400
1	Точка	555935.000	5031433.000	5.300
1	Точка	555966.000	5031403.000	5.300
1	Точка	555883.000	5031442.000	5.300
1	Точка	555943.000	5031419.000	5.500
1	Точка	555944.000	5031411.000	5.600
1	Точка	555959.000	5031399.000	5.600
1	Точка	555940.000	5031415.000	5.600
1	Точка	555983.000	5031387.000	5.600
1	Точка	555973.000	5031393.000	5.600
1	Точка	555968.000	5031395.000	5.600
1	Точка	555935.000	5031421.000	5.600
1	Точка	555940.000	5031411.000	5.700
1	Точка	555955.000	5031400.000	5.700
1	Точка	555879.000	5031444.000	5.700
1	Точка	555963.000	5031396.000	5.700
1	Точка	555939.000	5031419.000	5.600
1	Точка	555950.000	5031403.000	5.700
1	Точка	555929.000	5031437.000	5.700
1	Точка	555931.000	5031431.000	5.500
1	Точка	555958.000	5031403.000	5.500
1	Точка	555982.000	5031391.000	5.500
1	Точка	555949.000	5031407.000	5.500
1	Точка	555990.000	5031390.000	5.500
1	Точка	555967.000	5031399.000	5.500
1	Точка	555881.000	5031438.000	5.500
1	Точка	555935.000	5031425.000	5.600
1	Точка	555954.000	5031404.000	5.600
1	Точка	555991.000	5031386.000	5.600
1	Точка	555987.000	5031386.000	5.600
1	Точка	555978.000	5031392.000	5.500
1	Точка	555935.000	5031429.000	5.500
1	Точка	555986.000	5031390.000	5.500
1	Точка	555971.000	5031401.000	5.300
1	Точка	555968.000	5031419.000	4.900
1	Точка	555944.000	5031440.000	4.900
1	Точка	555943.000	5031435.000	5.000
1	Точка	555960.000	5031426.000	4.900
1	Точка	555984.000	5031410.000	4.900
1	Точка	555951.000	5031430.000	4.900
1	Точка	555963.000	5031423.000	4.900
1	Точка	555976.000	5031411.000	5.000
1	Точка	555981.000	5031406.000	5.000
1	Точка	555951.000	5031426.000	5.000
1	Точка	555971.000	5031416.000	5.000
1	Точка	555985.000	5031406.000	5.000
1	Точка	555972.000	5031412.000	5.000
1	Точка	555980.000	5031410.000	5.000
1	Точка	555971.000	5031422.000	4.800
1	Точка	555912.000	5031438.000	4.800
1	Точка	555964.000	5031428.000	4.800
1	Точка	555976.000	5031420.000	4.800
1	Точка	555952.000	5031434.000	4.800
1	Точка	555960.000	5031430.000	4.800
1	Точка	555925.000	5031440.000	4.800
1	Точка	555979.000	5031414.000	4.900
1	Точка	555967.000	5031423.000	4.900
1	Точка	555892.000	5031442.000	4.900
1	Точка	555983.000	5031414.000	4.900
1	Точка	555981.000	5031418.000	4.800
1	Точка	555975.000	5031416.000	4.900
1	Точка	555955.000	5031428.000	4.900
1	Точка	555955.000	5031424.000	5.000
1	Точка	555947.000	5031424.000	5.200
1	Точка	555964.000	5031411.000	5.200
1	Точка	555939.000	5031435.000	5.200
1	Точка	555951.000	5031422.000	5.200
1	Точка	555978.000	5031403.000	5.100
1	Точка	555968.000	5031410.000	5.100
1	Точка	555988.000	5031398.000	5.200
1	Точка	555943.000	5031431.000	5.200
1	Точка	555979.000	5031399.000	5.300
1	Точка	555961.000	5031408.000	5.300
1	Точка	555960.000	5031412.000	5.200
1	Точка	555984.000	5031398.000	5.200
1	Точка	555970.000	5031405.000	5.200
1	Точка	555957.000	5031415.000	5.200
1	Точка	555973.000	5031408.000	5.100
1	Точка	555960.000	5031418.000	5.100
1	Точка	555977.000	5031407.000	5.100
1	Точка	555986.000	5031402.000	5.100
1	Точка	555947.000	5031432.000	5.000
1	Точка	555964.000	5031419.000	5.000
1	Точка	555959.000	5031422.000	5.000
1	Точка	555974.000	5031404.000	5.100
1	Точка	555947.000	5031428.000	5.100
1	Точка	555963.000	5031415.000	5.100
1	Точка	555940.000	5031439.000	5.100
1	Точка	555967.000	5031414.000	5.100
1	Точка	555982.000	5031402.000	5.100
1	Точка	555956.000	5031419.000	5.100
1	Точка	555927.000	5031371.000	9.000
1	Точка	555807.000	5031386.000	9.000
1	Точка	555838.000	5031388.000	9.000
1	Точка	555800.000	5031388.000	9.000
1	Точка	555860.000	5031395.000	9.000
1	Точка	555900.000	5031391.000	9.000
1	Точка	555910.000	5031383.000	9.000
1	Точка	555937.000	5031367.000	9.000
1	Точка	555996.000	5031330.000	9.100
1	Точка	555773.000	5031406.000	9.100
1	Точка	555983.000	5031342.000	9.000
1	Точка	555819.000	5031386.000	9.000
1	Точка	555920.000	5031375.000	9.000
1	Точка	555832.000	5031387.000	9.000
1	Точка	555788.000	5031396.000	8.900
1	Точка	555866.000	5031395.000	8.900
1	Точка	555881.000	5031395.000	8.900
1	Точка	555914.000	5031382.000	8.900
1	Точка	555804.000	5031389.000	8.900
1	Точка	555841.000	5031392.000	8.900
1	Точка	555909.000	5031388.000	8.900
1	Точка	555874.000	5031395.000	9.000
1	Точка	555797.000	5031391.000	9.000
1	Точка	555845.000	5031392.000	9.000
1	Точка	555905.000	5031389.000	9.000
1	Точка	555811.000	5031387.000	9.000
1	Точка	555999.000	5031333.000	9.000
1	Точка	555778.000	5031402.000	9.000
1	Точка	555815.000	5031385.000	9.100
1	Точка	555807.000	5031382.000	9.200
1	Точка	555889.000	5031392.000	9.200
1	Точка	555788.000	5031392.000	9.200
1	Точка	555846.000	5031388.000	9.200
1	Точка	555811.000	5031383.000	9.200
1	Точка	555818.000	5031382.000	9.200
1	Точка	555899.000	5031387.000	9.200
1	Точка	555987.000	5031337.000	9.200
1	Точка	555832.000	5031383.000	9.200
1	Точка	555774.000	5031402.000	9.200
1	Точка	555948.000	5031365.000	9.200
1	Точка	555777.000	5031398.000	9.200
1	Точка	555923.000	5031372.000	9.200
1	Точка	555916.000	5031378.000	9.200
1	Точка	555803.000	5031385.000	9.100
1	Точка	555854.000	5031392.000	9.100
1	Точка	555960.000	5031364.000	9.100
1	Точка	555849.000	5031391.000	9.100
1	Точка	555823.000	5031385.000	9.100
1	Точка	555784.000	5031396.000	9.100
1	Точка	555870.000	5031394.000	9.100
1	Точка	555997.000	5031326.000	9.200
1	Точка	555933.000	5031367.000	9.200
1	Точка	555863.000	5031392.000	9.200
1	Точка	555827.000	5031384.000	9.100
1	Точка	555894.000	5031390.000	9.100
1	Точка	555842.000	5031388.000	9.100
1	Точка	555792.000	5031390.000	9.100
1	Точка	555851.000	5031395.000	8.900
1	Точка	555792.000	5031398.000	8.700
1	Точка	555784.000	5031402.000	8.700
1	Точка	555941.000	5031368.000	8.700
1	Точка	555920.000	5031379.000	8.700
1	Точка	555889.000	5031398.000	8.700
1	Точка	555871.000	5031398.000	8.700
1	Точка	555777.000	5031411.000	8.700
1	Точка	555859.000	5031399.000	8.700
1	Точка	555826.000	5031392.000	8.700
1	Точка	555834.000	5031395.000	8.700
1	Точка	555840.000	5031396.000	8.700
1	Точка	555991.000	5031338.000	8.700
1	Точка	555852.000	5031399.000	8.700
1	Точка	555848.000	5031398.000	8.700
1	Точка	555931.000	5031371.000	8.600
1	Точка	555913.000	5031386.000	8.600
1	Точка	555815.000	5031394.000	8.600
1	Точка	555823.000	5031395.000	8.600
1	Точка	555874.000	5031401.000	8.600
1	Точка	555844.000	5031400.000	8.600
1	Точка	555862.000	5031402.000	8.600
1	Точка	555881.000	5031399.000	8.600
1	Точка	555867.000	5031399.000	8.700
1	Точка	555999.000	5031337.000	8.700
1	Точка	555895.000	5031398.000	8.600
1	Точка	555809.000	5031394.000	8.600
1	Точка	555800.000	5031396.000	8.600
1	Точка	555788.000	5031400.000	8.600
1	Точка	555819.000	5031392.000	8.700
1	Точка	555781.000	5031399.000	8.900
1	Точка	555855.000	5031396.000	8.900
1	Точка	555816.000	5031389.000	8.900
1	Точка	555987.000	5031341.000	8.900
1	Точка	555777.000	5031407.000	8.800
1	Точка	555896.000	5031394.000	8.900
1	Точка	555773.000	5031410.000	8.900
1	Точка	555808.000	5031390.000	8.900
1	Точка	555991.000	5031334.000	8.900
1	Точка	555828.000	5031388.000	8.900
1	Точка	555885.000	5031395.000	8.900
1	Точка	555792.000	5031394.000	8.900
1	Точка	555835.000	5031391.000	8.900
1	Точка	555892.000	5031395.000	8.900
1	Точка	555844.000	5031396.000	8.800
1	Точка	555971.000	5031359.000	8.800
1	Точка	555831.000	5031391.000	8.800
1	Точка	555805.000	5031393.000	8.700
1	Точка	555900.000	5031395.000	8.700
1	Точка	555877.000	5031398.000	8.700
1	Точка	555781.000	5031405.000	8.700
1	Точка	555801.000	5031392.000	8.800
1	Точка	555995.000	5031334.000	8.800
1	Точка	555822.000	5031389.000	8.800
1	Точка	555796.000	5031395.000	8.800
1	Точка	555983.000	5031348.000	8.800
1	Точка	555863.000	5031398.000	8.800
1	Точка	555812.000	5031391.000	8.800
1	Точка	555992.000	5031330.000	9.200
1	Точка	555866.000	5031387.000	9.700
1	Точка	555780.000	5031391.000	9.700
1	Точка	555787.000	5031384.000	9.800
1	Точка	555766.000	5031400.000	9.700
1	Точка	555812.000	5031372.000	9.700
1	Точка	555906.000	5031381.000	9.700
1	Точка	555839.000	5031376.000	9.700
1	Точка	555772.000	5031394.000	9.800
1	Точка	555849.000	5031381.000	9.800
1	Точка	555808.000	5031371.000	9.800
1	Точка	555761.000	5031403.000	9.800
1	Точка	555830.000	5031373.000	9.800
1	Точка	555843.000	5031376.000	9.800
1	Точка	555873.000	5031385.000	9.800
1	Точка	555858.000	5031387.000	9.600
1	Точка	555795.000	5031379.000	9.600
1	Точка	555776.000	5031394.000	9.700
1	Точка	555989.000	5031327.000	9.600
1	Точка	555827.000	5031376.000	9.600
1	Точка	555956.000	5031363.000	9.600
1	Точка	555853.000	5031384.000	9.600
1	Точка	555784.000	5031388.000	9.700
1	Точка	555791.000	5031381.000	9.700
1	Точка	555835.000	5031376.000	9.700
1	Точка	555876.000	5031388.000	9.700
1	Точка	555870.000	5031388.000	9.700
1	Точка	555801.000	5031373.000	9.700
1	Точка	555769.000	5031397.000	9.700
1	Точка	555823.000	5031373.000	9.800
1	Точка	555797.000	5031372.000	9.900
1	Точка	555865.000	5031383.000	9.900
1	Точка	555861.000	5031384.000	9.900
1	Точка	555917.000	5031372.000	9.900
1	Точка	555847.000	5031377.000	9.900
1	Точка	555891.000	5031384.000	9.900
1	Точка	555790.000	5031377.000	9.900
1	Точка	555834.000	5031372.000	9.900
1	Точка	555804.000	5031370.000	9.900
1	Точка	555826.000	5031370.000	9.900
1	Точка	555869.000	5031384.000	9.900
1	Точка	555820.000	5031370.000	9.900
1	Точка	555838.000	5031372.000	9.900
1	Точка	555909.000	5031375.000	9.900
1	Точка	555940.000	5031364.000	9.800
1	Точка	555887.000	5031384.000	9.800
1	Точка	555762.000	5031399.000	9.800
1	Точка	555756.000	5031401.000	9.800
1	Точка	555794.000	5031375.000	9.800
1	Точка	555780.000	5031387.000	9.800
1	Точка	555990.000	5031323.000	9.800
1	Точка	555787.000	5031380.000	9.900
1	Точка	555768.000	5031393.000	9.900
1	Точка	555857.000	5031383.000	9.900
1	Точка	555776.000	5031390.000	9.800
1	Точка	555816.000	5031371.000	9.800
1	Точка	555765.000	5031396.000	9.800
1	Точка	555896.000	5031381.000	9.800
1	Точка	555862.000	5031388.000	9.600
1	Точка	555978.000	5031351.000	9.400
1	Точка	555780.000	5031395.000	9.400
1	Точка	555873.000	5031391.000	9.400
1	Точка	555974.000	5031356.000	9.400
1	Точка	555810.000	5031379.000	9.300
1	Точка	555867.000	5031391.000	9.300
1	Точка	555858.000	5031391.000	9.300
1	Точка	555799.000	5031380.000	9.400
1	Точка	555988.000	5031331.000	9.400
1	Точка	555911.000	5031379.000	9.400
1	Точка	555818.000	5031378.000	9.400
1	Точка	555784.000	5031392.000	9.400
1	Точка	555828.000	5031380.000	9.400
1	Точка	555944.000	5031365.000	9.400
1	Точка	555952.000	5031364.000	9.300
1	Точка	555884.000	5031391.000	9.300
1	Точка	555838.000	5031384.000	9.300
1	Точка	555924.000	5031368.000	9.300
1	Точка	555796.000	5031387.000	9.200
1	Точка	555895.000	5031385.000	9.200
1	Точка	555906.000	5031385.000	9.300
1	Точка	555842.000	5031384.000	9.300
1	Точка	555803.000	5031381.000	9.300
1	Точка	555993.000	5031326.000	9.300
1	Точка	555877.000	5031392.000	9.300
1	Точка	555799.000	5031384.000	9.300
1	Точка	555824.000	5031381.000	9.300
1	Точка	555814.000	5031380.000	9.300
1	Точка	555854.000	5031388.000	9.400
1	Точка	555840.000	5031380.000	9.500
1	Точка	555802.000	5031377.000	9.500
1	Точка	555902.000	5031384.000	9.600
1	Точка	555809.000	5031375.000	9.500
1	Точка	555880.000	5031387.000	9.500
1	Точка	555788.000	5031388.000	9.500
1	Точка	555890.000	5031388.000	9.500
1	Точка	555798.000	5031376.000	9.600
1	Точка	555805.000	5031374.000	9.600
1	Точка	555884.000	5031387.000	9.600
1	Точка	555819.000	5031374.000	9.600
1	Точка	555831.000	5031377.000	9.600
1	Точка	555844.000	5031380.000	9.600
1	Точка	555765.000	5031404.000	9.600
1	Точка	555850.000	5031387.000	9.400
1	Точка	555773.000	5031398.000	9.400
1	Точка	555795.000	5031383.000	9.400
1	Точка	555929.000	5031367.000	9.400
1	Точка	555966.000	5031361.000	9.400
1	Точка	555769.000	5031405.000	9.400
1	Точка	555806.000	5031378.000	9.400
1	Точка	555822.000	5031377.000	9.500
1	Точка	555814.000	5031376.000	9.500
1	Точка	555835.000	5031380.000	9.500
1	Точка	555770.000	5031401.000	9.500
1	Точка	555846.000	5031384.000	9.400
1	Точка	555792.000	5031386.000	9.400
1	Точка	555913.000	5031375.000	9.500
1	Точка	555896.000	5031410.000	7.600
1	Точка	555864.000	5031416.000	7.600
1	Точка	555870.000	5031416.000	7.600
1	Точка	555830.000	5031413.000	7.600
1	Точка	555974.000	5031362.000	7.600
1	Точка	555858.000	5031416.000	7.600
1	Точка	555925.000	5031384.000	7.600
1	Точка	555847.000	5031415.000	7.700
1	Точка	555840.000	5031415.000	7.700
1	Точка	555800.000	5031415.000	7.700
1	Точка	555810.000	5031413.000	7.700
1	Точка	555881.000	5031415.000	7.600
1	Точка	555797.000	5031418.000	7.700
1	Точка	555815.000	5031411.000	7.700
1	Точка	555814.000	5031415.000	7.600
1	Точка	555845.000	5031419.000	7.600
1	Точка	555892.000	5031413.000	7.600
1	Точка	555833.000	5031417.000	7.600
1	Точка	555968.000	5031367.000	7.600
1	Точка	555804.000	5031416.000	7.600
1	Точка	555911.000	5031401.000	7.600
1	Точка	555824.000	5031413.000	7.600
1	Точка	555836.000	5031414.000	7.600
1	Точка	555819.000	5031411.000	7.600
1	Точка	555889.000	5031436.000	7.600
1	Точка	555801.000	5031419.000	7.600
1	Точка	555991.000	5031350.000	7.600
1	Точка	555854.000	5031416.000	7.600
1	Точка	555805.000	5031412.000	7.700
1	Точка	555892.000	5031409.000	7.800
1	Точка	555949.000	5031372.000	7.800
1	Точка	555887.000	5031412.000	7.800
1	Точка	555835.000	5031410.000	7.800
1	Точка	555857.000	5031412.000	7.800
1	Точка	555807.000	5031408.000	7.800
1	Точка	555839.000	5031411.000	7.800
1	Точка	555831.000	5031409.000	7.900
1	Точка	555801.000	5031411.000	7.900
1	Точка	555990.000	5031346.000	7.900
1	Точка	555847.000	5031411.000	7.900
1	Точка	555861.000	5031413.000	7.800
1	Точка	555843.000	5031412.000	7.800
1	Точка	555815.000	5031407.000	7.900
1	Точка	555851.000	5031413.000	7.800
1	Точка	555994.000	5031346.000	7.800
1	Точка	555955.000	5031371.000	7.800
1	Точка	555867.000	5031413.000	7.800
1	Точка	555940.000	5031376.000	7.700
1	Точка	555900.000	5031407.000	7.700
1	Точка	555877.000	5031414.000	7.700
1	Точка	555823.000	5031409.000	7.800
1	Точка	555999.000	5031349.000	7.800
1	Точка	555873.000	5031413.000	7.800
1	Точка	555827.000	5031410.000	7.800
1	Точка	555928.000	5031379.000	7.800
1	Точка	555977.000	5031359.000	7.800
1	Точка	555811.000	5031409.000	7.800
1	Точка	555932.000	5031379.000	7.600
1	Точка	555834.000	5031421.000	7.400
1	Точка	555830.000	5031427.000	7.400
1	Точка	555838.000	5031422.000	7.400
1	Точка	555850.000	5031430.000	7.400
1	Точка	555844.000	5031427.000	7.400
1	Точка	555809.000	5031421.000	7.400
1	Точка	555826.000	5031426.000	7.400
1	Точка	555855.000	5031431.000	7.400
1	Точка	555959.000	5031372.000	7.400
1	Точка	555919.000	5031392.000	7.400
1	Точка	555860.000	5031428.000	7.400
1	Точка	555856.000	5031426.000	7.400
1	Точка	555817.000	5031419.000	7.400
1	Точка	555840.000	5031426.000	7.400
1	Точка	555813.000	5031419.000	7.400
1	Точка	555973.000	5031366.000	7.400
1	Точка	555829.000	5031423.000	7.400
1	Точка	555821.000	5031420.000	7.400
1	Точка	555813.000	5031423.000	7.400
1	Точка	555825.000	5031421.000	7.400
1	Точка	555879.000	5031419.000	7.400
1	Точка	555850.000	5031434.000	7.400
1	Точка	555859.000	5031423.000	7.400
1	Точка	555930.000	5031383.000	7.400
1	Точка	555864.000	5031428.000	7.400
1	Точка	555822.000	5031424.000	7.400
1	Точка	555871.000	5031420.000	7.400
1	Точка	555915.000	5031395.000	7.400
1	Точка	555851.000	5031426.000	7.400
1	Точка	555850.000	5031418.000	7.500
1	Точка	555837.000	5031418.000	7.500
1	Точка	555920.000	5031388.000	7.500
1	Точка	555861.000	5031419.000	7.500
1	Точка	555824.000	5031417.000	7.500
1	Точка	555963.000	5031369.000	7.500
1	Точка	555982.000	5031356.000	7.500
1	Точка	555944.000	5031376.000	7.500
1	Точка	555886.000	5031416.000	7.500
1	Точка	555818.000	5031415.000	7.500
1	Точка	555852.000	5031422.000	7.500
1	Точка	555841.000	5031419.000	7.500
1	Точка	555936.000	5031379.000	7.500
1	Точка	555874.000	5031417.000	7.500
1	Точка	555808.000	5031417.000	7.500
1	Точка	555805.000	5031420.000	7.500
1	Точка	555904.000	5031407.000	7.500
1	Точка	555836.000	5031429.000	7.500
1	Точка	555859.000	5031432.000	7.400
1	Точка	555995.000	5031350.000	7.500
1	Точка	555856.000	5031420.000	7.500
1	Точка	555828.000	5031418.000	7.500
1	Точка	555843.000	5031423.000	7.500
1	Точка	555848.000	5031423.000	7.500
1	Точка	555840.000	5031430.000	7.500
1	Точка	555844.000	5031431.000	7.500
1	Точка	555867.000	5031419.000	7.500
